reference_id;reference_date;user-reference_id;shop-reference_id;total_amount;total_discount;channel
7758;2023-02-22;579;2;336.86;39.51;e-commerce
7759;2023-11-04;427;3;44.45;12.93;mobile
7760;2025-03-10;966;3;429.22;40.92;retail
7761;2023-03-10;893;1;229.16;3.06;mobile
7762;2024-02-01;973;3;368.54;18.53;e-commerce
7763;2024-02-21;891;2;207.24;3.72;mobile
7764;2025-01-16;114;2;449.5;26.39;retail
7765;2024-05-09;434;2;219.36;31.64;retail
7766;2024-10-30;618;2;148.19;30.32;mobile
7767;2025-03-03;36;1;306.37;47.76;mobile
7768;2023-06-06;134;2;62.41;1.24;e-commerce
7769;2025-01-25;695;3;122.81;10.85;retail
7770;2022-06-29;768;3;275.38;35.57;retail
7771;2022-06-19;598;1;158.99;49.52;e-commerce
7772;2024-01-25;256;2;188.21;33.75;retail
7773;2022-04-17;277;1;316.1;34.93;mobile
7774;2022-03-05;442;2;15.33;42.91;mobile
7775;2024-06-11;921;1;252.32;48.05;retail
7776;2022-03-10;656;1;407.06;26.05;e-commerce
7777;2024-06-28;31;2;84.45;45.3;e-commerce
7778;2024-04-30;540;1;28.08;16.65;e-commerce
7779;2022-07-01;942;3;285.69;3.64;mobile
7780;2024-09-02;218;3;105.07;43.58;mobile
7781;2022-07-11;407;3;239.17;36.19;e-commerce
7782;2023-05-15;289;2;75.73;30.5;retail
7783;2023-12-28;708;2;408.54;5.47;retail
7784;2023-05-13;228;2;408.66;7.33;retail
7785;2022-05-29;977;1;408.3;26.79;mobile
7786;2024-09-02;257;2;313.82;29.58;mobile
7787;2022-02-23;965;2;472.28;21.8;mobile
7788;2023-06-29;49;3;331.77;2.04;e-commerce
7789;2023-06-03;134;3;388.5;11.06;e-commerce
7790;2024-03-16;759;3;80.14;4.08;mobile
7791;2024-04-23;640;3;467.79;39.39;mobile
7792;2023-02-25;724;1;92.55;38.73;e-commerce
7793;2024-06-21;954;2;130.45;0.71;mobile
7794;2022-01-08;53;1;112.47;47.64;retail
7795;2024-12-25;770;3;455.18;19.38;mobile
7796;2024-08-25;61;2;124.01;5.93;mobile
7797;2022-11-26;540;2;449.2;2.96;e-commerce
7798;2025-03-03;519;3;180.19;35.84;retail
7799;2025-03-22;42;3;61.37;36.87;mobile
7800;2022-05-07;630;3;336.62;33.29;retail
7801;2022-02-13;273;2;169.13;5.67;mobile
7802;2022-11-09;432;2;24.98;38.76;retail
7803;2023-09-09;158;3;370.68;32.83;e-commerce
7804;2025-03-18;807;3;116.07;36.67;e-commerce
7805;2024-02-29;871;2;111.75;42.72;mobile
7806;2022-11-15;380;1;269.41;19.62;mobile
7807;2024-12-18;113;1;48.91;9.38;mobile
7808;2023-06-26;683;2;455.36;28.99;e-commerce
7809;2025-02-11;982;1;325.9;13.56;mobile
7810;2022-12-19;560;1;181.65;17.32;mobile
7811;2025-03-13;558;3;405.57;26.74;retail
7812;2023-01-21;592;1;346.31;5.91;mobile
7813;2024-03-08;170;3;388.87;9.99;mobile
7814;2024-06-17;965;3;363.19;40.85;mobile
7815;2023-03-29;758;2;264.54;16.59;mobile
7816;2024-02-21;375;3;47.64;48.0;mobile
7817;2023-03-09;917;3;345.82;40.8;mobile
7818;2023-10-15;563;2;34.57;1.32;retail
7819;2022-12-23;939;1;261.01;6.38;e-commerce
7820;2022-09-11;195;3;165.84;19.36;mobile
7821;2022-07-20;239;2;467.75;7.83;mobile
7822;2024-08-28;881;2;401.6;30.17;e-commerce
7823;2022-02-10;770;1;481.41;36.12;mobile
7824;2024-12-24;518;2;70.64;48.34;retail
7825;2022-07-03;783;3;34.1;20.76;retail
7826;2022-10-28;493;1;12.79;4.97;retail
7827;2024-06-30;312;1;260.08;22.18;e-commerce
7828;2023-08-08;85;2;152.79;42.42;mobile
7829;2022-05-06;133;2;192.81;14.48;mobile
7830;2022-07-01;719;3;459.51;18.77;e-commerce
7831;2022-03-23;27;1;373.07;47.79;retail
7832;2025-03-13;725;3;88.88;38.81;e-commerce
7833;2024-10-09;655;3;84.18;17.69;retail
7834;2025-02-28;206;3;471.46;31.77;e-commerce
7835;2024-12-17;425;3;90.67;25.71;e-commerce
7836;2024-01-06;385;2;273.08;30.47;e-commerce
7837;2022-11-27;137;2;221.88;40.03;retail
7838;2022-02-02;665;3;114.15;24.06;retail
7839;2022-05-15;341;2;346.68;21.69;e-commerce
7840;2023-09-24;103;3;79.28;37.37;e-commerce
7841;2024-10-19;939;1;287.12;21.97;retail
7842;2023-09-11;296;3;48.58;33.15;mobile
7843;2023-01-08;603;2;293.3;23.98;mobile
7844;2022-01-24;255;2;127.05;13.79;mobile
7845;2025-02-01;743;2;58.38;20.3;mobile
7846;2024-11-12;884;3;77.57;1.13;mobile
7847;2022-08-14;713;1;472.17;16.83;retail
7848;2022-04-25;307;3;406.98;3.25;e-commerce
7849;2023-07-21;982;2;367.69;36.53;mobile
7850;2024-09-08;846;3;166.31;6.22;retail
7851;2022-09-16;606;1;454.92;46.47;e-commerce
7852;2022-11-12;578;1;282.5;29.18;mobile
7853;2024-06-20;179;2;82.01;36.07;e-commerce
7854;2023-10-30;770;3;156.66;32.35;e-commerce
7855;2022-05-21;960;1;388.52;31.2;e-commerce
7856;2024-12-14;164;2;234.25;38.95;mobile
7857;2025-03-24;799;2;25.64;5.67;retail
7858;2022-01-16;982;3;266.51;18.43;mobile
7859;2022-05-14;594;1;19.15;48.85;mobile
7860;2025-01-01;40;2;37.93;47.43;mobile
7861;2022-12-18;27;3;446.11;18.73;mobile
7862;2024-04-22;753;1;110.38;16.48;mobile
7863;2022-04-04;585;2;267.67;6.73;e-commerce
7864;2022-11-25;147;3;407.56;3.65;e-commerce
7865;2025-01-25;63;3;472.35;31.71;mobile
7866;2024-03-24;476;1;224.67;40.32;e-commerce
7867;2023-01-27;663;3;11.24;23.52;e-commerce
7868;2024-08-17;227;1;353.65;40.65;e-commerce
7869;2024-10-28;174;1;370.8;32.68;e-commerce
7870;2024-11-27;348;3;378.93;29.57;retail
7871;2022-07-24;421;2;158.58;5.26;e-commerce
7872;2022-09-21;666;1;268.59;14.46;retail
7873;2023-03-13;440;2;300.85;44.08;mobile
7874;2022-09-06;584;2;445.1;39.33;mobile
7875;2023-03-05;286;2;148.94;26.28;mobile
7876;2022-04-04;419;3;362.35;41.07;e-commerce
7877;2025-03-07;924;1;346.78;42.21;e-commerce
7878;2022-10-01;131;2;444.07;13.5;e-commerce
7879;2025-03-29;206;3;459.1;22.86;mobile
7880;2022-11-20;123;1;309.43;28.75;mobile
7881;2024-02-19;455;3;165.51;46.41;e-commerce
7882;2022-07-11;704;1;10.67;2.69;mobile
7883;2023-03-06;624;1;57.13;17.25;mobile
7884;2022-10-22;644;1;329.73;2.71;mobile
7885;2022-08-21;424;2;487.15;4.63;e-commerce
7886;2025-03-14;156;3;20.2;9.26;retail
7887;2023-10-01;589;3;283.25;32.92;retail
7888;2024-09-09;698;2;439.74;16.26;retail
7889;2024-11-21;510;1;96.07;13.89;mobile
7890;2024-04-01;688;2;483.82;17.7;retail
7891;2022-01-20;386;1;348.69;7.99;e-commerce
7892;2024-03-20;566;1;258.12;19.05;mobile
7893;2023-07-17;641;2;474.2;11.83;retail
7894;2024-04-28;498;1;178.77;44.88;mobile
7895;2024-06-03;345;1;292.79;39.76;e-commerce
7896;2023-01-08;258;1;200.28;4.68;retail
7897;2024-11-29;446;3;299.38;11.46;mobile
7898;2024-10-27;585;3;52.82;47.55;mobile
7899;2023-11-18;860;3;405.4;37.21;mobile
7900;2025-01-10;540;3;143.35;22.1;e-commerce
7901;2022-01-16;284;2;16.38;13.28;e-commerce
7902;2025-03-30;978;2;420.52;5.33;mobile
7903;2023-11-30;907;2;445.46;14.21;e-commerce
7904;2024-08-10;518;3;234.04;29.96;retail
7905;2023-09-08;513;2;186.23;24.38;e-commerce
7906;2023-05-31;595;1;282.33;42.65;retail
7907;2024-11-24;164;1;69.19;30.93;e-commerce
7908;2022-04-10;592;1;105.81;32.06;mobile
7909;2025-03-22;987;3;41.07;41.29;retail
7910;2022-09-06;932;2;66.05;45.9;retail
7911;2024-04-28;685;3;142.11;28.35;e-commerce
7912;2023-02-10;639;1;104.01;49.89;e-commerce
7913;2024-12-20;440;2;171.68;1.43;retail
7914;2023-12-27;444;2;310.56;35.82;e-commerce
7915;2024-02-14;832;1;450.51;45.7;mobile
7916;2022-02-21;668;2;264.78;8.86;retail
7917;2024-11-13;991;2;96.84;36.79;mobile
7918;2022-11-21;503;3;168.89;45.98;mobile
7919;2022-04-27;148;3;450.59;7.82;mobile
7920;2025-02-20;898;2;431.71;49.46;retail
7921;2023-03-10;361;2;407.5;27.89;e-commerce
7922;2022-08-12;954;2;343.68;8.24;mobile
7923;2022-08-31;860;2;36.98;30.47;e-commerce
7924;2024-07-21;495;1;336.08;31.69;mobile
7925;2022-10-08;289;2;323.69;49.09;e-commerce
7926;2022-11-01;478;2;474.48;37.05;e-commerce
7927;2022-04-27;689;1;196.38;32.39;retail
7928;2022-08-09;178;1;173.45;48.08;mobile
7929;2022-03-31;33;3;308.8;32.98;mobile
7930;2022-09-09;807;2;119.94;37.43;e-commerce
7931;2024-09-28;282;1;400.23;23.76;e-commerce
7932;2024-09-22;274;1;110.27;31.7;e-commerce
7933;2024-04-09;76;3;190.84;5.17;retail
7934;2023-02-06;216;2;222.58;9.73;retail
7935;2023-11-11;793;1;122.85;18.98;retail
7936;2024-07-22;817;1;212.91;41.14;e-commerce
7937;2022-08-19;788;1;396.16;5.12;retail
7938;2023-12-03;517;1;453.42;22.61;retail
7939;2024-11-02;428;2;54.45;21.21;e-commerce
7940;2023-07-24;715;1;187.46;42.17;e-commerce
7941;2022-11-12;101;3;151.1;40.9;e-commerce
7942;2024-03-20;192;3;436.32;46.15;e-commerce
7943;2022-07-09;569;2;74.32;5.03;mobile
7944;2022-05-21;607;1;214.75;3.11;e-commerce
7945;2022-02-18;119;1;111.62;12.88;e-commerce
7946;2023-01-30;550;3;332.01;12.6;e-commerce
7947;2022-04-14;436;3;273.07;43.56;retail
7948;2023-07-26;660;2;258.27;10.81;mobile
7949;2022-12-31;694;3;245.82;39.03;e-commerce
7950;2023-09-19;89;1;45.67;9.6;e-commerce
7951;2023-06-29;272;2;40.29;42.18;retail
7952;2022-07-21;677;3;15.45;34.05;mobile
7953;2025-03-08;969;1;370.89;16.35;e-commerce
7954;2024-10-28;70;2;20.48;11.87;retail
7955;2022-11-12;275;1;96.87;38.98;mobile
7956;2023-06-19;535;3;152.82;31.18;retail
7957;2022-06-25;725;2;203.03;45.68;mobile
7958;2023-10-11;697;2;351.92;46.25;e-commerce
7959;2024-08-13;945;1;405.32;30.14;retail
7960;2023-12-15;837;3;458.59;22.31;mobile
7961;2022-12-11;401;1;25.91;20.65;mobile
7962;2022-06-27;25;1;118.82;23.25;mobile
7963;2023-03-15;502;3;499.75;20.8;mobile
7964;2024-11-23;308;1;315.5;13.86;retail
7965;2023-05-19;27;1;263.56;7.43;retail
7966;2025-01-24;639;2;247.19;1.91;mobile
7967;2024-08-10;335;1;494.7;30.0;mobile
7968;2024-09-02;790;3;197.97;2.23;e-commerce
7969;2024-07-01;502;3;255.98;2.59;mobile
7970;2024-05-29;726;1;74.18;33.94;retail
7971;2023-07-23;770;2;373.93;24.13;mobile
7972;2022-04-02;421;2;490.1;9.05;mobile
7973;2022-09-29;621;2;208.42;18.58;e-commerce
7974;2023-12-30;972;1;19.34;42.8;e-commerce
7975;2023-12-06;305;2;303.28;14.32;mobile
7976;2024-01-22;321;3;399.93;1.5;mobile
7977;2024-03-27;78;3;138.74;3.41;mobile
7978;2022-09-14;247;2;470.51;13.87;mobile
7979;2024-07-02;450;1;353.18;32.15;mobile
7980;2023-04-29;812;2;182.26;49.78;e-commerce
7981;2025-01-16;315;1;469.39;29.7;mobile
7982;2024-02-28;925;2;279.39;46.71;e-commerce
7983;2024-04-26;485;1;16.18;18.7;e-commerce
7984;2022-02-10;921;2;280.09;16.59;e-commerce
7985;2023-04-23;397;3;346.44;32.06;e-commerce
7986;2022-08-20;299;2;177.01;28.16;mobile
7987;2024-11-27;666;2;154.11;6.8;e-commerce
7988;2023-06-23;280;3;338.41;19.64;retail
7989;2024-03-05;721;1;206.16;21.15;retail
7990;2023-02-11;405;1;112.8;3.72;mobile
7991;2022-05-16;967;1;465.69;17.29;retail
7992;2024-04-16;710;2;222.85;6.43;retail
7993;2025-01-16;236;3;481.86;25.77;retail
7994;2024-07-23;145;2;258.01;3.32;retail
7995;2023-03-07;540;1;215.9;49.05;e-commerce
7996;2023-03-12;344;1;383.96;20.82;e-commerce
7997;2024-11-20;323;1;258.58;36.47;retail
7998;2023-04-19;991;1;277.54;1.14;mobile
7999;2023-09-28;823;1;336.95;17.51;mobile
8000;2024-11-18;898;2;292.87;32.43;mobile
8001;2023-09-15;822;3;355.75;23.35;mobile
8002;2022-12-19;886;3;107.59;2.55;e-commerce
8003;2022-01-07;962;1;264.84;41.81;retail
8004;2023-12-15;945;1;75.79;0.16;retail
8005;2023-03-18;723;2;104.05;37.86;mobile
8006;2022-07-14;661;2;403.85;38.86;e-commerce
8007;2024-10-20;694;2;463.39;28.23;e-commerce
8008;2025-03-14;82;1;222.69;17.5;retail
8009;2022-06-10;794;2;13.25;38.58;retail
8010;2024-10-04;851;2;105.94;6.99;mobile
8011;2024-02-16;923;2;363.99;5.3;mobile
8012;2023-08-12;1;1;457.2;15.57;e-commerce
8013;2022-03-14;248;3;58.64;47.97;mobile
8014;2024-09-05;765;1;204.9;38.51;e-commerce
8015;2025-01-04;602;3;358.71;39.68;retail
8016;2023-11-07;740;2;77.18;17.38;mobile
8017;2022-06-27;851;1;169.9;11.91;mobile
8018;2023-04-29;864;2;201.77;34.7;mobile
8019;2022-10-26;969;2;76.5;14.97;mobile
8020;2022-06-01;487;3;355.41;12.1;e-commerce
8021;2024-12-08;699;2;162.46;12.89;mobile
8022;2022-08-27;667;2;129.47;26.76;retail
8023;2023-06-25;217;2;223.1;15.61;retail
8024;2022-02-05;127;3;33.31;29.62;retail
8025;2023-04-23;336;1;461.89;7.4;mobile
8026;2024-04-18;715;2;394.71;0.42;e-commerce
8027;2023-03-03;879;1;137.64;48.47;e-commerce
8028;2022-10-21;383;2;444.15;20.76;e-commerce
8029;2023-07-03;586;1;71.5;3.82;mobile
8030;2023-11-15;719;1;414.24;0.49;mobile
8031;2023-08-23;802;1;45.8;45.83;e-commerce
8032;2025-02-24;788;1;266.18;40.98;retail
8033;2023-02-13;885;1;291.42;0.24;mobile
8034;2023-05-16;96;2;208.52;38.67;retail
8035;2025-02-12;181;1;448.68;23.4;retail
8036;2024-06-22;414;1;206.96;7.36;retail
8037;2024-03-18;680;3;486.86;24.48;retail
8038;2022-07-28;300;3;198.6;1.74;retail
8039;2024-05-17;429;1;34.2;46.18;mobile
8040;2024-02-28;735;2;168.03;36.99;retail
8041;2024-11-06;511;1;486.27;9.04;mobile
8042;2024-03-31;187;2;409.13;11.25;retail
8043;2024-06-18;197;2;49.01;30.86;mobile
8044;2024-11-20;254;2;306.26;34.46;retail
8045;2023-03-25;635;2;20.4;45.95;retail
8046;2025-01-21;522;3;89.78;14.44;retail
8047;2022-01-16;645;3;426.5;23.38;e-commerce
8048;2024-12-13;637;1;347.63;21.46;mobile
8049;2024-10-29;437;1;197.0;35.3;e-commerce
8050;2024-10-19;397;1;467.74;7.83;mobile
8051;2022-04-06;870;3;345.38;20.1;retail
8052;2022-07-25;808;1;247.76;16.62;mobile
8053;2024-07-30;204;2;376.24;23.5;retail
8054;2022-08-27;809;1;164.27;35.72;mobile
8055;2023-07-30;637;2;50.57;35.26;mobile
8056;2022-12-07;572;1;342.3;9.2;mobile
8057;2023-10-22;14;3;276.82;48.81;e-commerce
8058;2022-09-15;449;1;443.6;5.27;mobile
8059;2022-07-06;791;3;266.52;32.4;retail
8060;2023-02-19;464;2;341.35;46.31;retail
8061;2023-06-29;1;1;303.46;23.02;mobile
8062;2023-04-24;657;2;71.39;3.3;e-commerce
8063;2023-05-12;623;1;43.2;47.99;mobile
8064;2025-01-06;648;3;384.61;28.26;retail
8065;2022-06-04;754;3;263.52;23.53;e-commerce
8066;2022-09-24;975;2;46.38;29.97;e-commerce
8067;2023-02-14;103;1;138.69;22.09;retail
8068;2022-08-30;959;2;372.43;31.9;retail
8069;2024-03-24;391;1;120.51;28.51;mobile
8070;2022-05-13;872;2;286.24;9.75;retail
8071;2022-04-23;639;2;90.86;6.7;mobile
8072;2024-01-30;867;1;156.68;28.6;mobile
8073;2024-06-13;109;3;25.75;4.95;retail
8074;2024-04-12;533;1;403.41;38.85;e-commerce
8075;2024-11-11;378;2;34.63;37.67;e-commerce
8076;2022-08-28;975;3;19.48;0.75;retail
8077;2022-04-27;329;2;173.05;46.18;mobile
8078;2023-03-13;225;1;366.61;40.72;e-commerce
8079;2024-06-08;168;2;121.54;19.08;retail
8080;2025-03-18;212;2;188.41;40.99;retail
8081;2024-11-05;586;3;411.45;2.75;retail
8082;2024-08-29;870;2;373.95;11.82;e-commerce
8083;2024-07-29;386;1;68.87;34.48;retail
8084;2024-02-29;197;2;32.94;1.47;mobile
8085;2024-09-27;229;1;343.77;25.63;e-commerce
8086;2023-10-18;561;2;240.65;47.07;mobile
8087;2023-04-25;399;1;153.46;26.13;mobile
8088;2023-12-12;266;1;82.59;36.82;mobile
8089;2022-11-22;121;2;472.78;5.9;e-commerce
8090;2022-08-16;767;1;250.68;19.18;mobile
8091;2024-01-19;789;3;317.91;23.85;e-commerce
8092;2022-05-18;826;2;427.09;39.65;retail
8093;2024-12-11;355;3;15.17;18.94;e-commerce
8094;2024-01-31;373;3;299.9;29.5;e-commerce
8095;2025-01-03;570;1;361.71;42.06;e-commerce
8096;2023-06-23;638;2;301.08;44.76;retail
8097;2022-12-29;577;2;149.23;24.92;e-commerce
8098;2022-02-20;442;2;237.61;37.31;mobile
8099;2024-06-30;988;3;491.99;33.03;retail
8100;2024-06-24;231;2;456.71;14.82;retail
8101;2025-01-27;164;3;14.03;36.04;e-commerce
8102;2023-05-24;431;3;263.91;35.78;retail
8103;2023-02-28;282;2;102.53;28.69;retail
8104;2024-03-11;89;2;205.98;43.52;mobile
8105;2024-03-31;254;3;322.96;36.28;e-commerce
8106;2024-10-25;315;1;229.94;24.14;retail
8107;2022-12-04;527;2;150.57;21.59;e-commerce
8108;2024-10-03;528;1;325.75;20.3;mobile
8109;2024-11-14;909;3;328.69;11.88;e-commerce
8110;2022-05-23;865;2;311.95;31.3;mobile
8111;2022-03-06;211;3;421.03;48.22;e-commerce
8112;2023-04-22;678;1;236.81;0.11;mobile
8113;2024-09-25;564;1;343.57;37.91;mobile
8114;2024-09-23;288;1;381.38;21.51;mobile
8115;2022-01-28;58;1;145.59;4.1;mobile
8116;2024-02-22;298;3;98.57;21.98;retail
8117;2024-02-14;923;3;479.81;42.21;retail
8118;2022-11-08;705;2;83.43;40.37;retail
8119;2024-10-28;74;1;150.44;38.48;mobile
8120;2025-02-09;895;2;107.56;20.71;retail
8121;2022-07-02;581;1;191.49;11.96;e-commerce
8122;2022-09-30;457;3;326.48;13.25;mobile
8123;2024-08-30;71;2;392.44;3.83;retail
8124;2022-02-16;275;2;107.11;3.92;retail
8125;2025-03-19;137;2;165.59;0.76;e-commerce
8126;2023-10-31;638;2;417.96;5.49;retail
8127;2023-12-26;847;1;481.77;10.06;retail
8128;2023-11-01;797;2;106.09;28.9;e-commerce
8129;2022-08-12;399;2;361.72;47.27;mobile
8130;2023-04-09;697;1;367.47;34.81;mobile
8131;2023-10-28;821;2;468.62;7.57;retail
8132;2022-07-30;719;1;67.45;32.65;retail
8133;2023-11-19;282;1;414.86;37.13;retail
8134;2022-01-07;685;3;30.3;6.4;e-commerce
8135;2024-01-21;844;3;486.61;42.67;mobile
8136;2022-08-02;309;3;357.92;3.14;retail
8137;2023-02-02;844;3;229.18;13.37;e-commerce
8138;2023-09-28;149;3;431.54;31.23;mobile
8139;2022-03-12;908;1;181.36;31.47;retail
8140;2024-12-12;208;3;131.12;17.48;retail
8141;2023-01-06;872;2;310.19;42.62;e-commerce
8142;2023-11-14;205;3;298.39;40.49;e-commerce
8143;2023-07-05;89;2;359.67;39.53;retail
8144;2023-01-01;604;1;395.09;39.64;e-commerce
8145;2022-10-11;502;3;375.78;36.78;retail
8146;2023-05-22;404;3;108.94;13.48;e-commerce
8147;2023-11-13;841;2;244.41;24.16;mobile
8148;2023-07-27;643;3;347.6;28.41;mobile
8149;2023-04-05;672;2;113.04;11.26;mobile
8150;2023-05-25;341;1;17.18;12.51;e-commerce
8151;2024-12-14;643;2;492.73;3.76;retail
8152;2023-03-25;159;1;383.19;1.93;mobile
8153;2023-01-11;879;3;420.68;49.84;mobile
8154;2022-01-02;82;1;471.35;26.73;retail
8155;2022-07-01;413;3;237.11;20.47;retail
8156;2023-02-10;268;1;216.69;10.65;e-commerce
8157;2024-11-10;808;2;438.33;11.32;mobile
8158;2022-01-12;817;1;342.35;45.48;e-commerce
8159;2022-12-28;242;1;252.48;27.85;retail
8160;2024-08-11;25;2;93.7;35.81;e-commerce
8161;2023-01-24;487;3;413.33;12.33;e-commerce
8162;2022-01-12;828;2;305.73;42.3;mobile
8163;2022-02-05;179;3;230.59;9.11;e-commerce
8164;2022-02-26;359;1;435.89;7.74;mobile
8165;2024-08-07;158;2;232.53;5.69;e-commerce
8166;2022-12-02;491;1;301.03;17.19;mobile
8167;2024-11-01;906;1;210.82;33.6;e-commerce
8168;2024-02-19;103;2;100.31;41.31;e-commerce
8169;2022-04-05;595;3;160.69;17.14;mobile
8170;2024-11-28;695;3;376.84;5.55;e-commerce
8171;2023-09-24;323;3;265.53;9.35;e-commerce
8172;2025-01-13;794;3;336.84;45.74;mobile
8173;2024-08-03;52;3;334.88;5.87;retail
8174;2022-09-03;316;2;180.53;36.0;e-commerce
8175;2023-09-07;679;1;74.3;30.24;e-commerce
8176;2024-08-30;230;1;65.58;15.49;mobile
8177;2023-05-30;410;1;274.63;18.41;e-commerce
8178;2022-09-16;546;1;208.28;15.59;mobile
8179;2022-07-21;621;2;51.36;7.85;mobile
8180;2024-02-26;314;3;462.05;0.85;e-commerce
8181;2023-12-27;582;3;150.16;34.95;mobile
8182;2022-09-21;485;1;481.1;37.18;mobile
8183;2025-02-12;630;2;62.89;3.33;e-commerce
8184;2023-08-08;840;1;263.46;37.96;mobile
8185;2023-07-02;52;2;368.51;1.28;retail
8186;2022-12-08;178;2;351.8;6.52;mobile
8187;2022-11-01;284;3;374.19;25.94;retail
8188;2023-07-29;406;2;257.5;3.83;retail
8189;2022-08-23;325;3;145.54;27.78;mobile
8190;2025-03-08;414;2;252.93;29.53;mobile
8191;2022-08-29;683;1;316.11;11.79;mobile
8192;2023-09-05;239;3;27.26;16.11;mobile
8193;2024-10-26;604;1;19.33;28.93;e-commerce
8194;2024-02-29;273;3;78.28;7.18;mobile
8195;2024-03-05;50;1;290.36;26.3;e-commerce
8196;2024-07-13;979;2;490.51;17.17;e-commerce
8197;2024-03-06;405;3;427.59;1.9;retail
8198;2022-04-23;78;2;212.34;49.21;e-commerce
8199;2024-07-17;863;1;143.74;27.32;mobile
8200;2022-09-25;431;1;313.38;41.97;mobile
8201;2023-09-07;988;2;377.85;37.57;mobile
8202;2024-11-01;173;3;222.66;47.89;mobile
8203;2022-07-24;95;2;278.24;45.11;mobile
8204;2022-11-26;762;2;130.56;14.88;mobile
8205;2022-10-30;314;3;133.27;40.32;e-commerce
8206;2022-07-05;152;3;247.86;9.99;e-commerce
8207;2024-03-12;825;1;117.2;14.28;e-commerce
8208;2024-06-10;240;2;150.85;46.67;e-commerce
8209;2022-06-12;862;3;429.44;49.87;e-commerce
8210;2022-08-28;257;2;49.41;40.81;retail
8211;2023-12-20;576;1;313.4;15.08;retail
8212;2025-01-08;669;2;277.69;43.05;retail
8213;2025-02-04;581;2;405.25;37.63;retail
8214;2022-09-21;866;2;490.59;4.1;mobile
8215;2023-05-03;853;1;374.46;40.11;e-commerce
8216;2023-01-08;293;1;11.6;49.07;retail
8217;2025-03-11;71;3;245.1;30.02;retail
8218;2024-05-03;910;1;23.59;3.43;retail
8219;2024-04-25;104;2;437.68;7.52;mobile
8220;2022-10-15;946;2;199.76;42.24;mobile
8221;2023-06-11;102;1;155.1;16.88;mobile
8222;2022-05-05;359;3;132.12;23.67;mobile
8223;2023-11-03;468;1;451.54;39.05;mobile
8224;2023-01-25;380;2;294.01;47.91;mobile
8225;2023-11-05;835;2;255.13;35.21;mobile
8226;2024-04-15;219;3;234.94;42.21;e-commerce
8227;2025-03-28;890;3;304.47;2.72;retail
8228;2023-09-10;187;1;335.34;19.85;retail
8229;2023-05-16;870;2;305.77;34.51;mobile
8230;2024-11-13;696;1;110.44;36.06;retail
8231;2022-02-02;676;1;77.38;14.69;mobile
8232;2023-01-21;247;3;219.88;46.55;e-commerce
8233;2023-03-08;349;2;423.49;6.14;retail
8234;2025-03-29;834;2;215.11;36.79;retail
8235;2022-12-28;74;1;16.51;23.07;e-commerce
8236;2023-12-24;158;3;471.48;7.0;retail
8237;2025-02-02;374;3;335.18;1.42;e-commerce
8238;2022-05-31;185;2;398.9;36.32;mobile
8239;2025-02-18;621;1;414.12;16.58;retail
8240;2023-07-24;2;2;337.33;4.87;mobile
8241;2024-05-01;783;3;416.08;42.3;mobile
8242;2023-03-04;153;2;442.35;21.04;mobile
8243;2025-03-31;558;2;42.2;3.68;retail
8244;2023-12-28;48;2;17.51;48.9;mobile
8245;2024-08-19;853;3;471.94;8.44;retail
8246;2023-09-06;77;1;387.11;35.79;mobile
8247;2024-09-07;555;2;238.69;7.01;e-commerce
8248;2022-12-15;987;3;166.08;18.15;retail
8249;2022-08-12;857;1;187.96;37.1;retail
8250;2024-12-01;842;2;204.89;7.09;retail
8251;2023-12-25;59;2;31.73;16.34;e-commerce
8252;2024-06-14;176;3;250.62;8.2;e-commerce
8253;2024-07-22;46;2;454.8;16.26;retail
8254;2022-04-11;607;1;214.39;8.54;mobile
8255;2024-08-21;910;3;143.17;45.55;retail
8256;2023-04-24;705;2;141.05;17.0;mobile
8257;2023-08-13;999;2;417.38;10.05;mobile
8258;2022-05-08;412;3;20.22;0.05;retail
8259;2025-03-18;484;1;168.83;9.1;retail
8260;2023-06-11;575;2;174.18;14.29;e-commerce
8261;2024-09-25;142;1;23.56;47.47;retail
8262;2024-11-29;317;1;221.76;0.81;mobile
8263;2022-11-08;951;1;194.97;37.53;e-commerce
8264;2024-09-07;512;1;371.24;8.05;e-commerce
8265;2022-05-02;355;3;374.1;26.97;e-commerce
8266;2024-05-17;583;1;489.29;24.04;mobile
8267;2024-06-28;335;1;316.5;30.51;mobile
8268;2022-08-16;727;2;37.23;32.78;mobile
8269;2024-04-17;410;2;468.97;8.43;mobile
8270;2022-02-02;466;3;74.73;39.97;e-commerce
8271;2023-10-30;868;2;265.28;39.22;mobile
8272;2023-11-02;705;2;468.25;26.61;mobile
8273;2024-11-11;305;1;41.65;31.01;e-commerce
8274;2023-08-07;892;1;459.59;18.27;retail
8275;2022-04-05;471;3;447.8;12.67;mobile
8276;2023-01-16;799;3;95.24;1.75;e-commerce
8277;2022-11-02;466;1;275.02;10.02;e-commerce
8278;2025-03-15;182;3;178.45;0.22;mobile
8279;2022-12-21;339;2;91.1;16.11;e-commerce
8280;2023-06-13;342;2;263.78;40.57;mobile
8281;2024-02-07;828;2;118.14;36.79;retail
8282;2024-07-24;293;1;464.44;15.21;mobile
8283;2023-01-24;816;1;191.77;0.29;retail
8284;2022-07-20;816;3;491.93;25.07;e-commerce
8285;2022-12-15;559;1;206.61;46.51;retail
